accx,accy,accz,gyrx,gyry,gyrz,anglex,angley,anglez,magx,magy,magz
0.2070000000,1.9090000000,1.4780000000,2.3649211365,-3.8205257326,-6.8102747413,-0.4230678107,2.6975808919,-2.5970499270,-558,-346,-145
0.4820000000,1.9170000000,1.5090000000,0.8970992355,-4.4942228239,-6.8731065944,-0.3565707662,2.6963591614,-2.5481807079,-517,-401,-108
0.7110000000,1.9470000000,1.4690000000,-0.4642575810,-5.2656583533,-6.9411744352,-0.2830924047,2.6855381200,-2.5080381351,-517,-401,-108
0.8080000000,2.0620000000,1.3880000000,-1.7889624833,-6.1941735153,-6.4856435004,-0.2021091274,2.6659904324,-2.4713862208,-486,-428,-88
0.7580000000,2.2790000000,1.2940000000,-3.1625366046,-7.2797683101,-5.1050880621,-0.1153662636,2.6385887632,-2.4504422698,-467,-445,-80
0.6470000000,2.5320000000,1.1860000000,-4.5745079695,-8.2938046055,-2.9042278753,-0.0277507351,2.6005405855,-2.4521875991,-429,-471,-63
0.5630000000,2.7040000000,1.0170000000,-5.6548667765,-8.7999500886,-0.5777039824,0.0542797397,2.5490533725,-2.4853488548,-429,-471,-63
0.4540000000,2.8310000000,0.7340000000,-6.3879050623,-8.8400926614,1.2409290982,0.1239183769,2.4841271244,-2.5394540617,-417,-478,-62
0.1960000000,2.9350000000,0.4100000000,-7.0074969468,-9.0303335498,2.3963370630,0.1804670447,2.4064599726,-2.6110125610,-414,-486,-62
-0.2280000000,3.0150000000,0.1110000000,-7.5660023074,-9.3183128764,3.0490902032,0.2263692040,2.3167500491,-2.6965336943,-422,-482,-69
-0.7210000000,3.0720000000,-0.1640000000,-8.2100288014,-9.2362824016,3.3719761149,0.2614503219,2.2155209525,-2.7925268032,-422,-482,-69
-1.1590000000,3.1040000000,-0.4460000000,-8.9168871484,-8.6463611144,3.4819318577,0.2829178717,2.1039944133,-2.8885199121,-431,-480,-77
-1.4630000000,3.1130000000,-0.7330000000,-9.5591683132,-7.8888882190,3.4365532972,0.2900737217,1.9854865571,-2.9827676917,-439,-473,-90
-1.6100000000,3.1210000000,-0.9890000000,-9.9239421268,-7.1942471767,3.2655110305,0.2848377339,1.8636625753,-3.0682888250,-455,-466,-118
-1.6140000000,3.1790000000,-1.2150000000,-9.8366756642,-6.3704517698,3.3475415053,0.2689552377,1.7435839227,3.1363566658,-455,-466,-118
-1.5200000000,3.2560000000,-1.4650000000,-9.5137897526,-5.4244833152,4.0055306333,0.2401573051,1.6301375214,3.0717794835,-466,-458,-133
-1.3600000000,3.2220000000,-1.7700000000,-8.7929687715,-4.5046947994,4.7141343096,0.1972222055,1.5266394967,3.0194196060,-477,-448,-152
-1.2030000000,3.0530000000,-2.1480000000,-7.8173297197,-3.3527774931,4.9567350757,0.1453859267,1.4371041061,2.9827676917,-500,-430,-162
-1.0290000000,2.7990000000,-2.5740000000,-6.5222954147,-1.7784905078,4.8432886743,0.0925024504,1.3622294812,2.9653143991,-518,-407,-182
-0.7930000000,2.5360000000,-2.9800000000,-4.8328166988,-0.2408554368,4.8223447233,0.0434586984,1.3044590829,2.9670597284,-531,-391,-187
-0.5000000000,2.3110000000,-3.2520000000,-2.8082347665,0.7592182246,5.3686327791,-0.0036651914,1.2651891748,2.9827676917,-546,-368,-202
-0.2260000000,2.1450000000,-3.3300000000,-0.4712388980,1.2339477812,6.3268185385,-0.0553269373,1.2466886847,3.0106929597,-575,-317,-216
-0.0510000000,2.0280000000,-3.2170000000,1.9565140915,1.2688543662,7.1523592747,-0.1148426648,1.2500048103,3.0438542155,-575,-317,-216
-0.0080000000,1.9130000000,-2.9570000000,4.3406338497,1.0000736614,7.5817102707,-0.1815142422,1.2753120844,3.0787608005,-591,-280,-213
-0.1210000000,1.7820000000,-2.6200000000,6.6584310964,0.6422811647,7.6323248190,-0.2525491428,1.3229595730,3.1084313978,-601,-254,-210
-0.3460000000,1.6180000000,-2.2680000000,8.7336275770,0.4049163865,7.2815136393,-0.3246312409,1.3927727431,3.1293753488,-617,-193,-192
-0.6060000000,1.4380000000,-1.9470000000,10.4405595854,0.4694935688,6.5641833168,-0.3930481475,1.4830062654,-3.1381019951,-617,-193,-192
-0.8280000000,1.2840000000,-1.6710000000,11.6919606591,0.8395033702,5.6670840812,-0.4544837372,1.5894713498,-3.1276300196,-625,-171,-189
-0.9850000000,1.1920000000,-1.4260000000,12.3394778116,1.5620696805,4.7577675409,-0.5077162794,1.7057102780,-3.1206487026,-632,-145,-181
-1.1730000000,1.1580000000,-0.9270000000,12.5855692361,2.1031217487,3.7768925013,-0.5536184387,1.8243926671,-3.1084313978,-629,-119,-189
-1.1730000000,1.1580000000,-0.9270000000,12.7234502470,2.2148228208,2.6424284875,-0.5914920835,1.9437731879,-3.0962140930,-629,-119,-189
-1.2360000000,1.1920000000,-0.6510000000,12.7129782715,1.9600047500,1.3875367553,-0.6194173515,2.0633282417,-3.0822514590,-632,-114,-200
-1.2750000000,1.2500000000,-0.3760000000,12.5716066021,1.4241886696,0.0000000000,-0.6351253148,2.1818360979,-3.0700341543,-632,-114,-200
-1.2080000000,1.3040000000,0.0870000000,12.2836272755,0.8953539063,-1.4119713649,-0.6373942428,2.2963296968,-3.0525808617,-627,-143,-204
-1.1110000000,1.3010000000,0.2610000000,11.8490402918,0.4049163865,-2.6773350726,-0.6279694649,2.4033183800,-3.0281462522,-627,-143,-204
-1.0080000000,1.3000000000,0.3980000000,11.1474179325,-0.0366519143,-3.6250488564,-0.6096435077,2.5005332193,-2.9984756549,-627,-143,-204
-0.8900000000,1.2940000000,0.5140000000,10.1298909786,-0.4852015321,-4.4209189953,-0.5855579640,2.5858798198,-2.9600784114,-627,-143,-204
-0.7620000000,1.2910000000,0.6250000000,8.7423542232,-1.0140362954,-5.2691490118,-0.5555383009,2.6567401874,-2.9146998508,-627,-143,-204
-0.6240000000,1.2920000000,0.7340000000,6.9324477889,-1.3299408900,-6.1051617235,-0.5199335842,2.7091000649,-2.8605946440,-607,-243,-159
-0.4750000000,1.3050000000,0.8350000000,4.9637163927,-1.4119713649,-6.7858401318,-0.4815363406,2.7403414586,-2.8012534495,-607,-243,-159
-0.3150000000,1.3340000000,0.9300000000,3.1119220563,-1.5358897418,-7.1575952624,-0.4408701691,2.7522096975,-2.7349309379,-574,-324,-125
-0.1330000000,1.3820000000,1.0390000000,1.3945180723,-1.9512781037,-7.1087260434,-0.3986332012,2.7488935719,-2.6686084263,-555,-352,-110
0.0530000000,1.4630000000,1.1460000000,-0.1291543646,-2.6860617188,-6.6723937304,-0.3508111797,2.7340582732,-2.6110125610,-555,-352,-110
0.2220000000,1.5850000000,1.2110000000,-1.6004669241,-3.4766958700,-5.9864793343,-0.2972295716,2.7106708613,-2.5621433419,-514,-405,-96
0.3750000000,1.7410000000,1.2030000000,-2.7454029134,-4.2044981681,-5.2028265002,-0.2385865087,2.6796040006,-2.5254914276,-492,-421,-87
0.4900000000,1.9100000000,1.1230000000,-3.4924038332,-4.9951323192,-4.3353978620,-0.1762782545,2.6439992838,-2.5045474766,-471,-437,-88
0.5400000000,2.0850000000,0.9950000000,-4.1085050592,-5.8433623357,-3.4732052115,-0.1101302758,2.6050784415,-2.5010568181,-459,-450,-78
0.5160000000,2.2600000000,0.8490000000,-4.6792277246,-6.6706484011,-2.5429447202,-0.0413643033,2.5619688090,-2.5080381351,-459,-450,-78
0.4170000000,2.4240000000,0.6990000000,-5.2377330852,-7.4089226747,-1.5585790220,0.0279252680,2.5127505241,-2.5289820861,-436,-476,-73
0.2580000000,2.5710000000,0.5400000000,-5.7979837751,-7.9988439619,-0.6475171525,0.0956440430,2.4555037246,-2.5673793297,-428,-478,-72
0.0420000000,2.7150000000,0.3780000000,-6.3460171603,-8.3863070558,0.1396263402,0.1589994949,2.3884830814,-2.6214845365,-422,-485,-78
-0.2130000000,2.8520000000,0.2020000000,-6.9376837767,-8.4264496286,0.8377580410,0.2148500309,2.3104668638,-2.6843163896,-419,-487,-81
-0.4770000000,2.9610000000,0.0090000000,-7.6375608067,-8.1890848504,1.5079644737,0.2595304598,2.2209314732,-2.7576202182,-419,-487,-81
-0.7250000000,3.0410000000,-0.1890000000,-8.3775804096,-7.7981310979,2.1083577364,0.2900737217,2.1197023765,-2.8379053637,-425,-487,-102
-0.9280000000,3.0960000000,-0.3990000000,-9.0250975621,-7.2535883713,2.5411993909,0.3054326191,2.0092230349,-2.9199358386,-434,-483,-116
-1.0590000000,3.1410000000,-0.6360000000,-9.4509578995,-6.5764006215,2.7942721324,0.3066543496,1.8933331726,-2.9984756549,-443,-479,-133
-1.0990000000,3.1830000000,-0.9020000000,-9.4753925091,-5.8730329330,2.9338984726,0.2954842424,1.7774433102,-3.0682888250,-451,-469,-155
-1.0700000000,3.2310000000,-1.1960000000,-9.1141093539,-5.1330133301,3.2445670795,0.2736676267,1.6667894357,-3.1311206781,-451,-469,-155
-0.9610000000,3.2340000000,-1.4870000000,-8.4072510069,-4.6600291028,3.8484510006,0.2412045026,1.5653858061,3.0997047515,-481,-440,-185
-0.7850000000,3.1840000000,-1.7640000000,-7.2710416638,-4.3301618742,4.5867252742,0.1972222055,1.4765485472,3.0560715202,-499,-425,-194
-0.5940000000,3.1090000000,-2.0440000000,-5.6723200690,-3.9706240483,5.2831116458,0.1432915316,1.4048155149,3.0194196060,-519,-403,-196
-0.4350000000,3.0220000000,-2.3180000000,-3.8030724401,-3.2969269570,6.2151174664,0.0806342114,1.3536773678,2.9949849964,-537,-376,-194
-0.3140000000,2.8870000000,-2.5820000000,-1.9792033718,-2.2933626371,7.2221724448,0.0092502450,1.3231341059,2.9827676917,-537,-376,-194
-0.2490000000,2.6920000000,-2.7780000000,-0.0506145483,-1.2932889757,8.0808744367,-0.0687659725,1.3117894658,2.9827676917,-576,-314,-184
-0.3070000000,2.4550000000,-2.8850000000,1.9355701405,-0.3612831552,8.6446157851,-0.1520181778,1.3187707828,2.9967303257,-596,-276,-175
-0.4920000000,2.2050000000,-2.8710000000,3.9776053653,0.2827433388,8.6149451878,-0.2361430478,1.3432053923,3.0176742767,-610,-237,-170
-0.7380000000,1.9650000000,-2.7170000000,6.0074232854,0.5393067389,8.2327180817,-0.3178244568,1.3859659590,3.0403635570,-621,-200,-159
-0.9330000000,1.7270000000,-2.4330000000,7.8714349265,0.5270894341,7.6759580503,-0.3958406744,1.4479251475,3.0595621787,-621,-200,-159
-1.0310000000,1.5280000000,-2.0480000000,9.4753925091,0.4206243497,7.1331606529,-0.4693190359,1.5287338918,3.0717794835,-631,-135,-156
-1.0390000000,1.3760000000,-1.5990000000,10.7983520821,0.1972222055,6.4838981712,-0.5375614096,1.6280431263,3.0735248128,-633,-100,-153
-1.0130000000,1.2600000000,-1.1390000000,11.7111592809,0.0279252680,5.8276543724,-0.5991715322,1.7441075215,3.0665434958,-632,-79,-153
-1.0070000000,1.1340000000,-0.7440000000,12.1963608129,0.0000000000,4.9078658566,-0.6518804756,1.8725637545,3.0508355325,-633,-58,-154
-1.0200000000,0.9710000000,-0.4510000000,12.3464591286,0.1169370599,3.7454765748,-0.6930702460,2.0076522386,3.0316369107,-633,-58,-154
-1.0510000000,0.8100000000,-0.2630000000,12.2975899096,0.2827433388,2.3404865269,-0.7215191128,2.1420425910,3.0141836182,-629,-36,-166
-1.0950000000,0.6810000000,-0.1470000000,12.1230569844,0.3141592654,0.8185594192,-0.7367034773,2.2704988239,3.0054569719,-633,-40,-176
-1.1420000000,0.6000000000,-0.0570000000,11.8036617312,0.1553343034,-0.6859143960,-0.7394960041,2.3891812131,3.0054569719,-633,-46,-183
-1.1570000000,0.5570000000,0.0630000000,11.3987453448,-0.2862339973,-2.1153390534,-0.7309438907,2.4961698962,3.0194196060,-632,-61,-185
-1.1280000000,0.5430000000,0.2340000000,10.5400433528,-0.8866272600,-3.2026791774,-0.7113962031,2.5898940770,3.0455995447,-632,-61,-185
-1.0620000000,0.6030000000,0.4240000000,9.3567101199,-1.1170107213,-4.0142572796,-0.6848671985,2.6682593604,3.0787608005,-633,-104,-182
-0.9050000000,0.6310000000,0.5670000000,7.7998764272,-0.9843656981,-4.8991392103,-0.6564183317,2.7269024233,3.1241393611,-628,-127,-178
-0.7180000000,0.6910000000,0.6600000000,6.0004419684,-0.8377580410,-5.5833082771,-0.6279694649,2.7633798047,-3.1014500808,-631,-157,-168
-0.3500000000,0.8820000000,0.8620000000,4.2341687653,-0.7819075049,-6.0248765779,-0.5996951310,2.7792623009,-3.0386182277,-624,-185,-163
-0.3500000000,0.8820000000,0.8620000000,2.5115287936,-0.9162978573,-6.1592669303,-0.5703735996,2.7776915045,-2.9740410454,-624,-185,-163
-0.1870000000,0.9750000000,0.9820000000,0.9459684546,-1.1728612573,-6.0999257357,-0.5386086072,2.7625071401,-2.9112091923,-605,-242,-151
-0.0660000000,1.0560000000,1.0810000000,-0.3403392041,-1.6493361431,-5.9986966391,-0.5030038904,2.7366762671,-2.8518679978,-595,-269,-143
-0.0510000000,1.1630000000,1.1080000000,-1.2671090369,-2.4155356848,-5.8590702989,-0.4607669225,2.7047367418,-2.8012534495,-583,-296,-134
-0.1450000000,1.2170000000,1.0450000000,-2.0664698344,-3.3964107244,-5.6793013860,-0.4099778413,2.6701792226,-2.7576202182,-571,-322,-127
-0.2420000000,1.3180000000,0.9390000000,-2.8623399733,-4.3668137885,-5.6915186908,-0.3495894492,2.6330037096,-2.7227136331,-571,-322,-127
-0.3170000000,1.4720000000,0.7890000000,-3.4313173094,-5.1906091954,-6.1086523820,-0.2792526803,2.5930356697,-2.6947883651,-539,-371,-105
-0.3710000000,1.6780000000,0.6360000000,-4.0299652429,-5.9969513099,-6.5537113412,-0.1984439360,2.5506241689,-2.6703537556,-520,-398,-94
-0.3920000000,1.9340000000,0.4960000000,-4.7769661627,-6.6339964868,-6.6252698406,-0.1089085453,2.5041984108,-2.6529004630,-495,-425,-89
-0.3920000000,2.2200000000,0.3560000000,-5.4646258880,-7.0232049100,-6.2273347711,-0.0155334303,2.4525366649,-2.6441738168,-468,-450,-89
-0.3880000000,2.4990000000,0.2110000000,-5.9271381398,-7.3111842366,-5.5693456431,0.0778416846,2.3951153325,-2.6459191460,-468,-450,-89
-0.3940000000,2.7600000000,0.0690000000,-6.2762039902,-7.6096355387,-4.7542768824,0.1665044106,2.3329816111,-2.6616271093,-420,-489,-87
-0.4060000000,3.0120000000,-0.0610000000,-6.6549404379,-7.8539816340,-3.9392081218,0.2504547477,2.2624703094,-2.6930430358,-399,-500,-93
-0.4070000000,3.2540000000,-0.1900000000,-7.0040062883,-7.8941242068,-3.0997047515,0.3265511030,2.1821851638,-2.7349309379,-383,-519,-102
-0.3910000000,3.4820000000,-0.3220000000,-7.3076935781,-7.6986473305,-2.0891591146,0.3909537524,2.0914280427,-2.7907814739,-368,-528,-117
-0.3560000000,3.6620000000,-0.4650000000,-7.6009088924,-7.3164202244,-0.8168140899,0.4387757740,1.9905480119,-2.8553586563,-368,-528,-117
-0.3210000000,3.7570000000,-0.6370000000,-7.6305794897,-6.8783425821,0.5724679947,0.4658283774,1.8823375983,-2.9286624848,-360,-531,-151
-0.3280000000,3.7620000000,-0.8440000000,-7.3199108829,-6.5188047562,1.8151424221,0.4717624968,1.7729054542,-3.0037116427,-370,-524,-170
-0.3830000000,3.7000000000,-1.0650000000,-6.8678706066,-6.3198372215,2.7471482426,0.4590215933,1.6681856991,-3.0787608005,-385,-518,-184
-0.4400000000,3.6070000000,-1.2990000000,-6.2709680024,-5.9917153221,3.5482543693,0.4310963252,1.5720180573,3.1328660073,-399,-502,-195
-0.4400000000,3.5220000000,-1.5440000000,-5.6112335452,-5.3773594254,4.5221480919,0.3892084232,1.4880677203,3.0717794835,-399,-502,-195
-0.3700000000,3.4530000000,-1.7920000000,-4.7891834675,-4.4540802511,5.7246799465,0.3333578871,1.4189526819,3.0264009230,-445,-473,-212
-0.2650000000,3.3810000000,-2.0190000000,-3.8920842319,-3.3999013829,7.0319315563,0.2642428488,1.3665928043,2.9967303257,-470,-445,-214
-0.1930000000,3.2900000000,-2.1990000000,-2.9269171556,-2.2794000031,8.2187554476,0.1841322361,1.3290682254,2.9845130209,-509,-415,-212
-0.2140000000,3.1630000000,-2.3360000000,-1.8692476289,-1.0402162342,9.2676983281,0.0956440430,1.3053317476,2.9914943379,-531,-378,-213
-0.3460000000,2.9690000000,-2.4220000000,-0.6265732015,-0.0767944871,10.0775311010,0.0013962634,1.2929399099,3.0106929597,-531,-378,-213
-0.6010000000,2.7280000000,-2.4440000000,0.8255407362,0.5550147021,10.4824474875,-0.0966912406,1.2915436465,3.0421088862,-584,-296,-212
-0.9150000000,2.4380000000,-2.3790000000,2.4312436480,0.6440264940,10.4807021582,-0.1958259421,1.3016665561,3.0770154713,-602,-249,-203
-1.1940000000,2.1140000000,-2.1880000000,4.3336525327,0.2792526803,10.1333816371,-0.2944370448,1.3262756986,3.1084313978,-618,-206,-200
-1.3670000000,1.7800000000,-1.8750000000,6.3983770378,-0.4328416545,9.4090699975,-0.3902556207,1.3713051933,3.1328660073,-626,-164,-190
-1.4290000000,1.4560000000,-1.4840000000,8.3217298735,-1.3264502315,8.6114545293,-0.4804891431,1.4409438304,3.1398473243,-626,-164,-190
-1.4410000000,1.1630000000,-1.0980000000,9.9832833214,-2.0455258833,7.7579885251,-0.5637413484,1.5376350710,3.1276300196,-632,-91,-172
-1.4260000000,0.8900000000,-0.7900000000,11.2399203828,-2.3998277215,6.6584310964,-0.6358234465,1.6599826516,3.0997047515,-633,-63,-160
-1.3800000000,0.6350000000,-0.5880000000,12.0322998632,-2.2916173079,5.2342424267,-0.6916739826,1.8018779198,3.0578168495,-632,-43,-153
-1.3140000000,0.4230000000,-0.4820000000,12.3796203844,-1.8273597268,3.6337755027,-0.7285004298,1.9526743671,3.0124382889,-629,-26,-154
-1.2500000000,0.2890000000,-0.4320000000,12.3726390674,-1.3421581948,1.8989182262,-0.7471754528,2.1008528206,2.9775317039,-629,-26,-154
-1.2060000000,0.2380000000,-0.4020000000,12.0462624973,-0.8534660042,0.2600540585,-0.7503170454,2.2378611669,2.9548424236,-628,-16,-164
-1.1840000000,0.2610000000,-0.3840000000,11.4999744414,-0.2740166926,-1.3316862193,-0.7431611955,2.3568926219,2.9530970944,-629,-26,-168
-1.1770000000,0.3390000000,-0.3560000000,10.7355202290,0.1623156204,-2.7593655474,-0.7293730944,2.4553291917,2.9740410454,-632,-46,-173
-1.1780000000,0.4600000000,-0.3030000000,9.8279490180,0.4677482395,-4.0264745844,-0.7119198019,2.5335199422,3.0106929597,-631,-66,-181
-1.1540000000,0.6030000000,-0.2360000000,8.9308497825,0.8499753457,-5.2010811709,-0.6921975813,2.5923375380,3.0665434958,-631,-66,-181
-1.0710000000,0.7550000000,-0.1450000000,8.0267692299,1.1850785621,-6.1679935765,-0.6726498937,2.6337018413,3.1346113366,-629,-130,-186
-0.9180000000,0.9110000000,0.0200000000,7.1698125672,1.1205013798,-6.8242373753,-0.6525786073,2.6609289776,-3.0665434958,-626,-166,-190
-0.7370000000,1.0700000000,0.2790000000,6.3879050623,0.4852015321,-7.0947634094,-0.6288421295,2.6796040006,-2.9845130209,-614,-204,-190
-0.5690000000,1.2040000000,0.5820000000,5.6025068989,-0.5532693729,-7.0720741291,-0.5979498017,2.6946138322,-2.9059732046,-605,-238,-177
-0.4350000000,1.2930000000,0.8500000000,4.6425758103,-1.6824973989,-6.8190013875,-0.5586798936,2.7084019332,-2.8361600345,-605,-238,-177
-0.3310000000,1.3500000000,1.0250000000,3.3370695298,-2.5411993909,-6.5746552923,-0.5119050696,2.7181757771,-2.7750735107,-584,-298,-149
-0.2280000000,1.3990000000,1.1000000000,1.8814649336,-3.0141836182,-6.5746552923,-0.4597197250,2.7193975075,-2.7209683039,-567,-327,-132
-0.1060000000,1.4560000000,1.0940000000,0.4729842273,-3.3388148591,-6.6758843889,-0.4036946560,2.7099727296,-2.6686084263,-554,-350,-119
0.0130000000,1.5500000000,1.0460000000,-0.8360127117,-3.8589229762,-6.7038096569,-0.3431317309,2.6909486407,-2.6197392072,-532,-380,-108
0.1230000000,1.6840000000,1.0020000000,-1.9896753473,-4.5291294089,-6.5502206827,-0.2762856206,2.6640705702,-2.5778513052,-532,-380,-108
0.3010000000,2.0480000000,0.9100000000,-2.9967303257,-5.1783918907,-6.0946897480,-0.2038544566,2.6314329132,-2.5429447202,-493,-428,-88
0.3010000000,2.0480000000,0.9100000000,-3.8536869884,-5.7595865316,-5.2778756580,-0.1279326342,2.5937338014,-2.5237460984,-467,-448,-83
0.3570000000,2.2560000000,0.8360000000,-4.5971972498,-6.3355451847,-4.1678462538,-0.0514872129,2.5509732347,-2.5150194521,-450,-463,-79
0.3710000000,2.4550000000,0.7370000000,-5.1749012322,-6.9359384474,-2.9077185338,0.0228638132,2.5022785486,-2.5237460984,-433,-475,-77
0.2090000000,2.8440000000,0.4800000000,-5.6234508499,-7.6131261972,-1.8186330806,0.0942477796,2.4469516113,-2.5499260372,-417,-487,-83
0.0410000000,3.0260000000,0.3290000000,-6.0545471752,-8.1838488626,-0.9110618695,0.1624901534,2.3834216265,-2.5918139392,-405,-495,-86
-0.1550000000,3.1820000000,0.1460000000,-6.5118234392,-8.3531458000,-0.0104719755,0.2241002760,2.3099432650,-2.6494098045,-406,-497,-90
-0.3540000000,3.2950000000,-0.0750000000,-7.0668381413,-8.1140356925,0.8761552845,0.2741912255,2.2256438621,-2.7174776454,-407,-500,-100
-0.5380000000,3.3570000000,-0.3220000000,-7.5799649414,-7.5834555999,1.6615534479,0.3090978105,2.1312215496,-2.7907814739,-410,-497,-110
-0.7040000000,3.3690000000,-0.5580000000,-7.9569560598,-7.0860367631,2.3387411977,0.3275983006,2.0292943213,-2.8693212903,-410,-497,-110
-0.8350000000,3.3420000000,-0.7670000000,-8.1157810218,-6.7823494732,2.7995081202,0.3312634920,1.9237019015,-2.9461157774,-428,-496,-138
-0.9020000000,3.3160000000,-0.9630000000,-8.0738931197,-6.5659286460,3.0613075080,0.3230604445,1.8167132184,-3.0246555937,-437,-487,-148
-0.9000000000,3.3240000000,-1.1730000000,-7.8086030734,-6.2046454908,3.5709436496,0.3038618228,1.7158331876,-3.0962140930,-455,-478,-160
-0.8380000000,3.3270000000,-1.4180000000,-7.3076935781,-5.5990162404,4.5553093477,0.2701769682,1.6214108751,3.1206487026,-469,-462,-169
-0.7640000000,3.2780000000,-1.7230000000,-6.8032934243,-4.6408304811,5.5763269601,0.2202605516,1.5374605381,3.0665434958,-469,-462,-169
-0.7090000000,3.1590000000,-2.0910000000,-6.2552600391,-3.2812189937,6.1522856133,0.1589994949,1.4648548412,3.0298915815,-514,-419,-187
-0.6570000000,2.9850000000,-2.4680000000,-5.4663712172,-1.7383479350,6.4315382936,0.0935496479,1.4034192515,3.0124382889,-531,-392,-195
-0.5910000000,2.8100000000,-2.7610000000,-4.3022366062,-0.5323254219,6.8172560583,0.0268780705,1.3536773678,3.0141836182,-553,-358,-210
-0.5660000000,2.6350000000,-2.9210000000,-2.5761059759,-0.0610865238,7.4333572842,-0.0422369679,1.3178981182,3.0281462522,-574,-327,-213
-0.6170000000,2.4190000000,-2.9360000000,-0.3385938749,-0.1972222055,8.0058252789,-0.1169370599,1.3002702927,3.0473448740,-574,-327,-213
-0.7210000000,2.1560000000,-2.8300000000,2.1537362970,-0.5113814708,8.0110612667,-0.1953023433,1.3053317476,3.0647981665,-601,-254,-201
-0.8250000000,1.8640000000,-2.5920000000,4.5745079695,-1.0192722832,7.5869462584,-0.2727949621,1.3348278119,3.0787608005,-615,-222,-192
-0.9010000000,1.5710000000,-2.2610000000,6.8172560583,-1.5079644737,7.1034900556,-0.3474950541,1.3899802163,3.0822514590,-619,-193,-171
-0.9450000000,1.2930000000,-1.9080000000,8.7022116504,-1.6964600329,6.5973445725,-0.4176572900,1.4692181643,3.0752701420,-626,-166,-154
-0.9650000000,1.0470000000,-1.5890000000,10.1682882221,-1.5428710588,5.9620447248,-0.4815363406,1.5694000634,3.0613075080,-626,-166,-154
-0.9800000000,0.8360000000,-1.3360000000,11.1177473352,-1.0803588070,5.1033427328,-0.5365142121,1.6847663270,3.0421088862,-635,-110,-137
-1.0170000000,0.6620000000,-1.1480000000,11.6553087448,-0.4031710572,3.9618974020,-0.5804965092,1.8083356380,3.0229102645,-637,-89,-138
-1.0810000000,0.5410000000,-1.0020000000,11.8787108891,0.2460914245,2.6668630970,-0.6126105675,1.9331266795,3.0106929597,-635,-76,-138
-1.1680000000,0.4910000000,-0.8720000000,11.8403136455,0.8150687607,1.3334315485,-0.6335545185,2.0546015954,3.0054569719,-635,-72,-143
-1.2480000000,0.4940000000,-0.7480000000,11.5401170142,1.3281955608,-0.1117010721,-0.6452482245,2.1673498651,3.0124382889,-635,-72,-154
-1.2960000000,0.5400000000,-0.6290000000,11.1334552985,1.6632987772,-1.5446163880,-0.6480407513,2.2684044288,3.0333822400,-634,-81,-158
-1.3050000000,0.6320000000,-0.5040000000,10.5732046086,2.0088739690,-2.7454029134,-0.6448991586,2.3561944902,3.0682888250,-635,-99,-169
-1.2710000000,0.7590000000,-0.3540000000,9.9989912847,2.1607176140,-3.8083084279,-0.6384414404,2.4307200493,3.1154127148,-631,-117,-180
-1.1830000000,0.8970000000,-0.1640000000,9.4527032288,2.0280725908,-4.6478117981,-0.6286675966,2.4940755011,-3.1084313978,-630,-146,-182
-1.0490000000,1.0360000000,0.0810000000,8.9605203797,1.5132004615,-5.2586770363,-0.6148794955,2.5497515042,-3.0473448740,-630,-146,-182
-0.8990000000,1.1580000000,0.3650000000,8.4351762749,0.5916666164,-5.6845373737,-0.5951572749,2.6008896513,-2.9827676917,-616,-198,-185
-0.7430000000,1.2320000000,0.6350000000,7.6532687700,-0.4537856055,-5.9637900541,-0.5674065398,2.6481880741,-2.9216811678,-612,-232,-175
-0.6020000000,1.2680000000,0.8380000000,6.5641833168,-1.3788101091,-6.1138883697,-0.5321508889,2.6893778444,-2.8640853025,-596,-261,-162
-0.4850000000,1.2940000000,0.9610000000,5.0806534526,-2.0455258833,-6.2692226732,-0.4906120527,2.7213173697,-2.8082347665,-589,-287,-142
-0.3670000000,1.3250000000,1.0310000000,3.3353242006,-2.3579398194,-6.4996061344,-0.4450589593,2.7391197281,-2.7523842304,-589,-287,-142
-0.2550000000,1.3800000000,1.0580000000,1.7069320085,-2.4818581963,-6.6235245113,-0.3972369378,2.7420867878,-2.6965336943,-560,-344,-108
-0.1650000000,1.4620000000,1.0600000000,0.3141592654,-2.7419122549,-6.5083327807,-0.3478441199,2.7328365428,-2.6424284875,-539,-371,-99
-0.0720000000,1.5710000000,1.0520000000,-0.9215338451,-3.3370695298,-6.1034163942,-0.2951351765,2.7150341844,-2.5935592685,-516,-392,-88
-0.0210000000,1.7150000000,1.0430000000,-1.9233528357,-4.2795473259,-5.9445914323,-0.2357939819,2.6905995749,-2.5534166957,-497,-414,-78
-0.0070000000,1.8820000000,1.0080000000,-2.7104963283,-5.3581608036,-5.7787851534,-0.1668534765,2.6612780434,-2.5220007691,-497,-414,-78
-0.0020000000,2.0840000000,0.9340000000,-3.3283428836,-6.3163465630,-5.3529248159,-0.0893608577,2.6284658535,-2.5010568181,-452,-454,-65
0.0050000000,2.3100000000,0.8200000000,-3.9479347680,-7.0581114951,-4.5675266525,-0.0064577182,2.5919884721,-2.4923301718,-427,-472,-60
0.0290000000,2.5480000000,0.6870000000,-4.6408304811,-7.5607663196,-3.3580134808,0.0764454212,2.5492279055,-2.4975661596,-408,-485,-58
0.0660000000,2.7760000000,0.5340000000,-5.2569317070,-7.8312923537,-1.9949113350,0.1549852376,2.4972170938,-2.5202554399,-394,-496,-61
