accx,accy,accz,gyrx,gyry,gyrz,anglex,angley,anglez,magx,magy,magz
-0.1000000000,0.0260000000,-0.9990000000,0.0000000000,0.0017453293,-0.0017453293,0.0987856357,3.1175071099,2.3945917337,-418,208,235
-0.1000000000,0.0270000000,-1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0987856357,3.1175071099,2.3945917337,-419,207,234
-0.1000000000,0.0240000000,-0.9990000000,0.0000000000,0.0034906585,0.0000000000,0.0987856357,3.1175071099,2.3945917337,-418,206,235
-0.1000000000,0.0240000000,-0.9990000000,0.0000000000,0.0000000000,0.0000000000,0.0987856357,3.1173325770,2.3945917337,-421,208,240
-0.0990000000,0.0230000000,-0.9990000000,-0.0017453293,-0.0034906585,-0.0017453293,0.0987856357,3.1173325770,2.3945917337,-418,208,235
-0.0980000000,0.0230000000,-0.9990000000,0.0000000000,0.0000000000,0.0000000000,0.0987856357,3.1173325770,2.3945917337,-418,206,239
-0.0990000000,0.0240000000,-1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0987856357,3.1173325770,2.3945917337,-417,207,238
-0.0990000000,0.0240000000,-1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0987856357,3.1173325770,2.3945917337,-421,207,234
-0.0980000000,0.0240000000,-1.0000000000,0.0017453293,0.0017453293,-0.0034906585,0.0987856357,3.1173325770,2.3945917337,-414,209,237
-0.0970000000,0.0240000000,-1.0000000000,0.0017453293,0.0017453293,0.0000000000,0.0987856357,3.1173325770,2.3945917337,-415,208,235
-0.0980000000,0.0240000000,-1.0010000000,0.0017453293,0.0000000000,0.0017453293,0.0987856357,3.1173325770,2.3945917337,-418,208,236
-0.0990000000,0.0240000000,-1.0010000000,0.0000000000,-0.0017453293,0.0000000000,0.0987856357,3.1173325770,2.3945917337,-416,207,237
-0.0990000000,0.0240000000,-1.0000000000,0.0034906585,-0.0017453293,-0.0034906585,0.0987856357,3.1173325770,2.3945917337,-418,208,236
-0.0980000000,0.0240000000,-1.0000000000,0.0000000000,-0.0034906585,-0.0017453293,0.0987856357,3.1173325770,2.3945917337,-415,213,237
-0.0990000000,0.0240000000,-0.9990000000,0.0000000000,-0.0017453293,0.0000000000,0.0987856357,3.1173325770,2.3945917337,-420,208,238
-0.1000000000,0.0240000000,-1.0000000000,0.0000000000,-0.0017453293,0.0000000000,0.0987856357,3.1173325770,2.3945917337,-417,210,237
-0.1000000000,0.0240000000,-1.0000000000,-0.0017453293,0.0000000000,-0.0017453293,0.0987856357,3.1173325770,2.3945917337,-419,210,233
-0.1000000000,0.0240000000,-1.0000000000,0.0000000000,-0.0017453293,0.0000000000,0.0987856357,3.1173325770,2.3945917337,-418,209,235
-0.0990000000,0.0230000000,-1.0000000000,0.0000000000,0.0000000000,-0.0034906585,0.0987856357,3.1173325770,2.3945917337,-422,209,235
-0.0980000000,0.0230000000,-1.0000000000,0.0000000000,0.0000000000,-0.0052359878,0.0987856357,3.1173325770,2.3945917337,-422,206,234
-0.0990000000,0.0220000000,-1.0000000000,0.0000000000,0.0000000000,0.0017453293,0.0987856357,3.1173325770,2.3945917337,-422,210,232
-0.0990000000,0.0220000000,-1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0987856357,3.1173325770,2.3945917337,-422,211,234
-0.0990000000,0.0230000000,-1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0987856357,3.1173325770,2.3945917337,-420,208,235
-0.0980000000,0.0230000000,-1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0987856357,3.1173325770,2.3945917337,-415,207,232
-0.0980000000,0.0240000000,-1.0000000000,0.0000000000,-0.0017453293,0.0000000000,0.0987856357,3.1173325770,2.3945917337,-416,210,231
-0.0990000000,0.0240000000,-1.0000000000,-0.0017453293,0.0000000000,0.0000000000,0.0987856357,3.1173325770,2.3945917337,-415,210,233
-0.1000000000,0.0240000000,-1.0000000000,0.0017453293,0.0000000000,0.0000000000,0.0987856357,3.1173325770,2.3945917337,-418,209,236
-0.0990000000,0.0230000000,-1.0000000000,0.0000000000,-0.0017453293,0.0000000000,0.0987856357,3.1173325770,2.3945917337,-420,208,237
-0.0990000000,0.0230000000,-1.0000000000,0.0000000000,0.0000000000,0.0017453293,0.0987856357,3.1173325770,2.3945917337,-421,207,237
-0.0990000000,0.0230000000,-1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0987856357,3.1173325770,2.3945917337,-417,207,235
-0.1000000000,0.0240000000,-1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0987856357,3.1173325770,2.3945917337,-421,210,232
-0.1000000000,0.0240000000,-1.0000000000,0.0017453293,0.0017453293,0.0000000000,0.0987856357,3.1173325770,2.3945917337,-421,209,233
-0.0990000000,0.0240000000,-1.0010000000,-0.0017453293,0.0000000000,0.0000000000,0.0987856357,3.1173325770,2.3945917337,-418,208,233
-0.0980000000,0.0230000000,-1.0010000000,0.0000000000,0.0000000000,-0.0017453293,0.0987856357,3.1173325770,2.3945917337,-416,212,235
-0.0980000000,0.0230000000,-1.0010000000,0.0000000000,0.0000000000,0.0000000000,0.0987856357,3.1173325770,2.3945917337,-416,210,230
-0.0990000000,0.0230000000,-1.0010000000,0.0000000000,0.0000000000,0.0000000000,0.0987856357,3.1175071099,2.3945917337,-417,206,234
-0.1000000000,0.0230000000,-1.0000000000,-0.0034906585,-0.0017453293,-0.0017453293,0.0987856357,3.1175071099,2.3945917337,-414,207,232
-0.1000000000,0.0230000000,-1.0000000000,0.0000000000,0.0000000000,0.0017453293,0.0987856357,3.1175071099,2.3945917337,-420,208,233
-0.1000000000,0.0230000000,-0.9990000000,-0.0017453293,-0.0017453293,0.0000000000,0.0987856357,3.1175071099,2.3945917337,-415,211,234
-0.1000000000,0.0230000000,-0.9990000000,0.0034906585,0.0000000000,-0.0017453293,0.0989601686,3.1175071099,2.3945917337,-416,212,235
-0.0990000000,0.0230000000,-0.9990000000,-0.0017453293,0.0000000000,0.0017453293,0.0989601686,3.1175071099,2.3945917337,-420,212,236
-0.0990000000,0.0230000000,-1.0000000000,0.0017453293,0.0000000000,-0.0017453293,0.0989601686,3.1175071099,2.3945917337,-418,212,236
-0.0990000000,0.0230000000,-1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0989601686,3.1175071099,2.3945917337,-418,208,235
-0.0990000000,0.0230000000,-1.0000000000,0.0000000000,0.0000000000,-0.0017453293,0.0989601686,3.1175071099,2.3945917337,-418,209,236
-0.1000000000,0.0240000000,-1.0000000000,0.0000000000,0.0017453293,0.0017453293,0.0989601686,3.1175071099,2.3945917337,-417,209,232
-0.1000000000,0.0240000000,-1.0010000000,0.0000000000,0.0000000000,-0.0017453293,0.0989601686,3.1175071099,2.3945917337,-419,210,232
-0.1000000000,0.0240000000,-1.0010000000,0.0000000000,0.0000000000,0.0000000000,0.0989601686,3.1175071099,2.3945917337,-418,208,234
-0.1000000000,0.0240000000,-1.0000000000,0.0017453293,0.0000000000,0.0017453293,0.0989601686,3.1175071099,2.3945917337,-417,208,237
-0.1000000000,0.0230000000,-1.0000000000,0.0000000000,-0.0017453293,0.0000000000,0.0989601686,3.1175071099,2.3945917337,-419,210,235
-0.0990000000,0.0230000000,-1.0000000000,0.0000000000,0.0000000000,0.0017453293,0.0989601686,3.1175071099,2.3945917337,-421,208,232
-0.0980000000,0.0230000000,-1.0000000000,0.0000000000,0.0000000000,-0.0034906585,0.0989601686,3.1175071099,2.3945917337,-425,206,234
-0.0980000000,0.0230000000,-1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0989601686,3.1175071099,2.3945917337,-423,209,236
-0.0980000000,0.0240000000,-1.0010000000,0.0000000000,0.0017453293,-0.0017453293,0.0989601686,3.1175071099,2.3945917337,-418,210,235
-0.0980000000,0.0250000000,-1.0010000000,0.0000000000,0.0000000000,0.0000000000,0.0989601686,3.1175071099,2.3945917337,-422,213,233
-0.0980000000,0.0250000000,-1.0000000000,0.0000000000,0.0000000000,-0.0017453293,0.0989601686,3.1175071099,2.3945917337,-420,210,235
-0.0980000000,0.0250000000,-1.0000000000,0.0000000000,0.0000000000,-0.0017453293,0.0987856357,3.1173325770,2.3945917337,-418,208,232
-0.0990000000,0.0250000000,-1.0000000000,0.0000000000,0.0000000000,-0.0017453293,0.0987856357,3.1173325770,2.3945917337,-419,210,232
-0.0990000000,0.0250000000,-1.0000000000,0.0000000000,-0.0034906585,0.0000000000,0.0987856357,3.1173325770,2.3945917337,-417,211,235
-0.1000000000,0.0240000000,-1.0000000000,0.0000000000,-0.0017453293,-0.0034906585,0.0987856357,3.1173325770,2.3945917337,-420,209,235
-0.0990000000,0.0240000000,-0.9990000000,0.0000000000,0.0034906585,0.0000000000,0.0989601686,3.1173325770,2.3945917337,-420,208,236
-0.0990000000,0.0240000000,-0.9990000000,0.0000000000,0.0000000000,0.0000000000,0.0989601686,3.1173325770,2.3945917337,-417,206,235
-0.0990000000,0.0240000000,-1.0000000000,0.0000000000,0.0000000000,-0.0017453293,0.0989601686,3.1173325770,2.3945917337,-420,209,238
-0.0990000000,0.0250000000,-1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0989601686,3.1173325770,2.3945917337,-417,207,235
-0.0990000000,0.0250000000,-1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0989601686,3.1173325770,2.3945917337,-421,211,235
-0.0990000000,0.0240000000,-1.0000000000,0.0000000000,-0.0017453293,-0.0017453293,0.0989601686,3.1173325770,2.3945917337,-419,211,236
-0.1000000000,0.0240000000,-1.0000000000,0.0000000000,0.0017453293,0.0000000000,0.0989601686,3.1173325770,2.3945917337,-417,210,235
-0.1000000000,0.0240000000,-1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0989601686,3.1173325770,2.3945917337,-421,210,234
-0.1000000000,0.0240000000,-1.0000000000,0.0000000000,-0.0017453293,0.0000000000,0.0989601686,3.1173325770,2.3945917337,-419,208,235
-0.0990000000,0.0240000000,-1.0000000000,0.0000000000,0.0000000000,0.0017453293,0.0989601686,3.1173325770,2.3945917337,-418,209,235
-0.0980000000,0.0230000000,-0.9990000000,0.0000000000,0.0017453293,0.0000000000,0.0989601686,3.1173325770,2.3945917337,-419,212,237
-0.0980000000,0.0230000000,-1.0000000000,0.0000000000,0.0000000000,0.0017453293,0.0989601686,3.1173325770,2.3945917337,-423,209,232
-0.0990000000,0.0230000000,-1.0000000000,0.0000000000,-0.0017453293,-0.0017453293,0.0989601686,3.1173325770,2.3945917337,-419,210,232
-0.0990000000,0.0230000000,-1.0000000000,0.0000000000,-0.0017453293,-0.0017453293,0.0989601686,3.1173325770,2.3945917337,-416,211,234
-0.0990000000,0.0220000000,-1.0000000000,0.0000000000,0.0017453293,0.0017453293,0.0989601686,3.1173325770,2.3945917337,-421,207,235
-0.0980000000,0.0210000000,-1.0010000000,0.0000000000,0.0000000000,0.0017453293,0.0989601686,3.1173325770,2.3945917337,-421,211,235
-0.0970000000,0.0220000000,-1.0010000000,0.0017453293,0.0034906585,-0.0017453293,0.0989601686,3.1175071099,2.3945917337,-421,210,235
-0.0970000000,0.0230000000,-1.0000000000,0.0017453293,0.0017453293,-0.0034906585,0.0989601686,3.1175071099,2.3945917337,-423,211,232
-0.0990000000,0.0240000000,-1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0989601686,3.1175071099,2.3945917337,-421,209,233
-0.1010000000,0.0240000000,-1.0000000000,0.0000000000,0.0017453293,0.0000000000,0.0989601686,3.1175071099,2.3945917337,-419,208,236
-0.1010000000,0.0240000000,-1.0000000000,0.0000000000,0.0017453293,-0.0017453293,0.0989601686,3.1175071099,2.3945917337,-422,209,236
-0.1000000000,0.0240000000,-1.0010000000,0.0000000000,-0.0017453293,0.0000000000,0.0989601686,3.1175071099,2.3945917337,-423,211,232
-0.1000000000,0.0240000000,-1.0010000000,0.0000000000,0.0017453293,0.0017453293,0.0989601686,3.1175071099,2.3945917337,-423,208,234
-0.1010000000,0.0240000000,-1.0000000000,0.0000000000,-0.0017453293,0.0034906585,0.0989601686,3.1175071099,2.3945917337,-419,208,235
-0.1010000000,0.0240000000,-1.0000000000,-0.0017453293,0.0000000000,0.0000000000,0.0989601686,3.1175071099,2.3945917337,-417,208,235
-0.1000000000,0.0240000000,-0.9990000000,0.0000000000,0.0000000000,0.0000000000,0.0989601686,3.1175071099,2.3945917337,-418,211,230
-0.0990000000,0.0240000000,-1.0000000000,0.0034906585,0.0034906585,0.0000000000,0.0989601686,3.1175071099,2.3945917337,-419,208,231
-0.0990000000,0.0240000000,-1.0000000000,-0.0052359878,0.0000000000,0.0000000000,0.0989601686,3.1175071099,2.3945917337,-415,211,238
-0.0980000000,0.0230000000,-1.0000000000,0.0000000000,-0.0017453293,0.0000000000,0.0989601686,3.1173325770,2.3945917337,-420,209,236
-0.0980000000,0.0230000000,-1.0000000000,-0.0017453293,-0.0017453293,0.0000000000,0.0989601686,3.1173325770,2.3945917337,-421,208,232
-0.0980000000,0.0230000000,-1.0000000000,0.0000000000,0.0000000000,-0.0017453293,0.0989601686,3.1173325770,2.3945917337,-419,208,235
-0.0990000000,0.0230000000,-1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0989601686,3.1173325770,2.3945917337,-416,208,234
-0.0990000000,0.0220000000,-0.9990000000,0.0000000000,0.0017453293,0.0017453293,0.0989601686,3.1175071099,2.3945917337,-417,207,232
-0.0990000000,0.0230000000,-1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0989601686,3.1175071099,2.3945917337,-421,208,235
-0.0990000000,0.0230000000,-1.0000000000,-0.0017453293,0.0000000000,-0.0017453293,0.0989601686,3.1175071099,2.3945917337,-420,215,236
-0.0990000000,0.0240000000,-1.0000000000,0.0000000000,-0.0034906585,0.0000000000,0.0989601686,3.1175071099,2.3945917337,-419,215,233
-0.1000000000,0.0240000000,-1.0000000000,0.0000000000,-0.0017453293,0.0000000000,0.0989601686,3.1175071099,2.3945917337,-420,210,236
-0.1000000000,0.0240000000,-1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0989601686,3.1175071099,2.3945917337,-418,212,234
-0.1000000000,0.0250000000,-1.0000000000,0.0000000000,-0.0017453293,0.0034906585,0.0989601686,3.1175071099,2.3945917337,-418,208,235
-0.0990000000,0.0250000000,-1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0989601686,3.1175071099,2.3945917337,-419,211,237
-0.0990000000,0.0250000000,-1.0000000000,0.0000000000,-0.0017453293,0.0000000000,0.0989601686,3.1173325770,2.3945917337,-421,210,237
-0.0990000000,0.0240000000,-1.0000000000,0.0000000000,0.0017453293,-0.0017453293,0.0989601686,3.1173325770,2.3945917337,-421,208,237
-0.0980000000,0.0240000000,-1.0000000000,0.0000000000,-0.0017453293,0.0000000000,0.0989601686,3.1173325770,2.3945917337,-419,206,240
-0.0980000000,0.0230000000,-1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0989601686,3.1173325770,2.3945917337,-421,210,235
-0.0990000000,0.0230000000,-0.9990000000,-0.0017453293,-0.0017453293,0.0000000000,0.0989601686,3.1175071099,2.3928464045,-421,210,235
-0.1000000000,0.0230000000,-1.0000000000,0.0000000000,0.0000000000,-0.0017453293,0.0989601686,3.1175071099,2.3928464045,-422,208,232
-0.1000000000,0.0240000000,-1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0989601686,3.1175071099,2.3928464045,-419,207,234
-0.1000000000,0.0240000000,-1.0000000000,0.0000000000,-0.0017453293,0.0017453293,0.0989601686,3.1175071099,2.3928464045,-420,208,230
-0.1000000000,0.0240000000,-0.9990000000,0.0017453293,0.0000000000,0.0000000000,0.0989601686,3.1173325770,2.3928464045,-421,211,237
-0.0990000000,0.0240000000,-0.9990000000,-0.0034906585,-0.0034906585,-0.0017453293,0.0989601686,3.1173325770,2.3928464045,-421,210,235
-0.0980000000,0.0240000000,-0.9990000000,0.0000000000,0.0017453293,0.0000000000,0.0989601686,3.1173325770,2.3928464045,-421,212,236
-0.0970000000,0.0240000000,-0.9990000000,0.0000000000,-0.0017453293,0.0000000000,0.0989601686,3.1173325770,2.3928464045,-424,207,235
-0.0970000000,0.0240000000,-0.9990000000,0.0000000000,0.0000000000,0.0000000000,0.0989601686,3.1173325770,2.3928464045,-423,211,232
-0.0980000000,0.0250000000,-0.9990000000,0.0000000000,0.0000000000,0.0000000000,0.0989601686,3.1173325770,2.3928464045,-417,209,233
-0.0980000000,0.0240000000,-1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0989601686,3.1173325770,2.3928464045,-417,206,229
-0.0980000000,0.0240000000,-1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0989601686,3.1173325770,2.3928464045,-415,208,228
-0.0990000000,0.0240000000,-1.0000000000,0.0000000000,0.0000000000,-0.0017453293,0.0989601686,3.1173325770,2.3928464045,-417,210,231
-0.0990000000,0.0240000000,-1.0010000000,0.0000000000,0.0000000000,0.0000000000,0.0989601686,3.1173325770,2.3928464045,-420,208,229
-0.1000000000,0.0240000000,-1.0010000000,0.0000000000,0.0000000000,-0.0017453293,0.0989601686,3.1173325770,2.3928464045,-421,210,235
-0.1000000000,0.0240000000,-1.0010000000,-0.0017453293,0.0000000000,-0.0034906585,0.0989601686,3.1173325770,2.3928464045,-421,211,235
-0.1000000000,0.0240000000,-1.0000000000,0.0000000000,0.0000000000,-0.0017453293,0.0989601686,3.1173325770,2.3928464045,-423,211,237
-0.1000000000,0.0230000000,-1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0989601686,3.1173325770,2.3928464045,-417,213,236
-0.0990000000,0.0230000000,-1.0000000000,0.0000000000,0.0000000000,0.0017453293,0.0989601686,3.1173325770,2.3928464045,-422,214,234
-0.0990000000,0.0230000000,-1.0000000000,0.0000000000,-0.0017453293,0.0000000000,0.0989601686,3.1173325770,2.3928464045,-419,210,234
-0.0980000000,0.0230000000,-1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0989601686,3.1173325770,2.3928464045,-417,208,232
-0.0980000000,0.0230000000,-1.0000000000,0.0017453293,0.0000000000,0.0000000000,0.0989601686,3.1173325770,2.3928464045,-421,209,237
-0.0980000000,0.0240000000,-1.0000000000,0.0017453293,0.0034906585,0.0000000000,0.0989601686,3.1173325770,2.3928464045,-416,208,234
-0.0990000000,0.0230000000,-0.9990000000,0.0000000000,-0.0017453293,0.0034906585,0.0989601686,3.1173325770,2.3928464045,-420,209,231
-0.0990000000,0.0230000000,-1.0000000000,0.0000000000,0.0000000000,0.0017453293,0.0989601686,3.1173325770,2.3928464045,-418,211,235
-0.0990000000,0.0230000000,-0.9990000000,0.0000000000,0.0034906585,0.0034906585,0.0989601686,3.1173325770,2.3928464045,-417,210,232
-0.1000000000,0.0230000000,-1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0989601686,3.1173325770,2.3928464045,-415,211,232
-0.1000000000,0.0240000000,-1.0000000000,0.0000000000,-0.0017453293,0.0017453293,0.0989601686,3.1173325770,2.3928464045,-417,211,234
-0.1000000000,0.0240000000,-1.0010000000,0.0000000000,0.0034906585,0.0000000000,0.0989601686,3.1173325770,2.3928464045,-416,212,232
-0.1000000000,0.0230000000,-1.0000000000,-0.0017453293,0.0017453293,0.0000000000,0.0989601686,3.1173325770,2.3928464045,-420,208,232
-0.0990000000,0.0230000000,-1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0989601686,3.1173325770,2.3928464045,-423,209,230
-0.0990000000,0.0230000000,-0.9990000000,0.0000000000,-0.0017453293,0.0000000000,0.0989601686,3.1173325770,2.3928464045,-417,212,235
-0.0990000000,0.0230000000,-0.9990000000,0.0000000000,0.0000000000,0.0000000000,0.0989601686,3.1173325770,2.3928464045,-419,208,232
-0.0990000000,0.0240000000,-0.9980000000,0.0000000000,0.0000000000,0.0000000000,0.0989601686,3.1173325770,2.3928464045,-416,210,232
-0.0990000000,0.0240000000,-0.9990000000,-0.0017453293,-0.0017453293,0.0000000000,0.0989601686,3.1173325770,2.3928464045,-419,209,232
-0.0990000000,0.0240000000,-0.9990000000,-0.0017453293,-0.0052359878,-0.0017453293,0.0989601686,3.1173325770,2.3928464045,-417,206,234
-0.0980000000,0.0240000000,-0.9990000000,0.0000000000,0.0000000000,-0.0017453293,0.0989601686,3.1173325770,2.3928464045,-418,209,232
-0.0980000000,0.0230000000,-1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0989601686,3.1173325770,2.3928464045,-416,211,232
-0.0980000000,0.0240000000,-1.0000000000,-0.0017453293,0.0000000000,0.0000000000,0.0989601686,3.1173325770,2.3928464045,-418,211,235
-0.0990000000,0.0240000000,-1.0000000000,0.0000000000,0.0017453293,0.0000000000,0.0989601686,3.1173325770,2.3928464045,-417,210,233
-0.0990000000,0.0240000000,-1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0989601686,3.1173325770,2.3928464045,-421,209,232
-0.0990000000,0.0240000000,-1.0000000000,0.0000000000,0.0034906585,0.0000000000,0.0989601686,3.1173325770,2.3928464045,-419,212,233
-0.0990000000,0.0240000000,-1.0000000000,-0.0017453293,0.0000000000,-0.0017453293,0.0989601686,3.1173325770,2.3928464045,-419,210,232
-0.0990000000,0.0230000000,-1.0000000000,0.0000000000,0.0000000000,0.0017453293,0.0989601686,3.1173325770,2.3928464045,-421,213,236
-0.0990000000,0.0230000000,-1.0000000000,0.0000000000,0.0000000000,-0.0017453293,0.0989601686,3.1173325770,2.3928464045,-423,211,235
-0.0990000000,0.0240000000,-0.9990000000,0.0017453293,0.0000000000,0.0000000000,0.0989601686,3.1173325770,2.3928464045,-417,206,236
-0.1000000000,0.0230000000,-1.0000000000,-0.0017453293,0.0000000000,0.0000000000,0.0989601686,3.1173325770,2.3928464045,-417,211,237
-0.1000000000,0.0230000000,-1.0000000000,0.0000000000,-0.0017453293,-0.0017453293,0.0989601686,3.1173325770,2.3928464045,-417,208,235
-0.1000000000,0.0230000000,-1.0000000000,0.0017453293,0.0000000000,0.0000000000,0.0989601686,3.1173325770,2.3928464045,-416,211,236
-0.0990000000,0.0230000000,-1.0000000000,0.0000000000,0.0000000000,-0.0017453293,0.0989601686,3.1173325770,2.3928464045,-419,209,235
-0.0990000000,0.0230000000,-1.0000000000,0.0017453293,0.0000000000,0.0000000000,0.0989601686,3.1173325770,2.3928464045,-421,208,235
-0.0980000000,0.0230000000,-1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0989601686,3.1173325770,2.3928464045,-423,209,239
-0.0980000000,0.0230000000,-0.9990000000,0.0000000000,0.0000000000,-0.0017453293,0.0989601686,3.1175071099,2.3928464045,-421,211,237
-0.0980000000,0.0230000000,-0.9990000000,0.0000000000,0.0000000000,0.0000000000,0.0989601686,3.1175071099,2.3928464045,-420,212,237
-0.0990000000,0.0230000000,-0.9990000000,0.0000000000,0.0000000000,0.0000000000,0.0989601686,3.1175071099,2.3928464045,-420,210,233
-0.0990000000,0.0230000000,-0.9990000000,0.0000000000,-0.0017453293,0.0000000000,0.0989601686,3.1175071099,2.3928464045,-418,210,235
-0.0990000000,0.0240000000,-1.0000000000,-0.0017453293,-0.0017453293,0.0017453293,0.0989601686,3.1175071099,2.3928464045,-416,209,235
-0.0990000000,0.0240000000,-1.0000000000,0.0000000000,0.0000000000,-0.0017453293,0.0989601686,3.1175071099,2.3928464045,-415,208,234
-0.0990000000,0.0230000000,-1.0000000000,-0.0017453293,0.0000000000,0.0000000000,0.0989601686,3.1175071099,2.3928464045,-418,209,235
-0.0990000000,0.0230000000,-1.0000000000,0.0000000000,0.0000000000,0.0017453293,0.0989601686,3.1175071099,2.3928464045,-419,207,236
-0.0990000000,0.0230000000,-1.0000000000,0.0000000000,0.0000000000,-0.0034906585,0.0989601686,3.1175071099,2.3928464045,-420,210,236
-0.0990000000,0.0220000000,-0.9990000000,-0.0017453293,-0.0017453293,0.0000000000,0.0989601686,3.1175071099,2.3928464045,-422,207,235
-0.1000000000,0.0230000000,-0.9990000000,0.0017453293,0.0017453293,0.0000000000,0.0989601686,3.1175071099,2.3928464045,-421,208,237
-0.1000000000,0.0230000000,-1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0989601686,3.1175071099,2.3928464045,-418,211,234
-0.0990000000,0.0230000000,-1.0000000000,0.0000000000,0.0000000000,0.0017453293,0.0989601686,3.1175071099,2.3928464045,-419,209,232
-0.0990000000,0.0230000000,-0.9990000000,0.0034906585,0.0000000000,0.0000000000,0.0989601686,3.1175071099,2.3928464045,-418,208,233
-0.1000000000,0.0230000000,-0.9990000000,0.0000000000,0.0000000000,0.0000000000,0.0989601686,3.1175071099,2.3928464045,-420,205,236
-0.1000000000,0.0230000000,-0.9990000000,-0.0034906585,0.0000000000,0.0000000000,0.0989601686,3.1175071099,2.3928464045,-419,206,237
-0.1000000000,0.0230000000,-0.9990000000,0.0017453293,0.0000000000,-0.0017453293,0.0989601686,3.1175071099,2.3928464045,-418,206,235
-0.1000000000,0.0230000000,-1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0989601686,3.1175071099,2.3928464045,-416,209,237
-0.0990000000,0.0230000000,-1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0989601686,3.1175071099,2.3928464045,-417,211,233
-0.0990000000,0.0230000000,-1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0989601686,3.1175071099,2.3928464045,-417,208,236
-0.0990000000,0.0230000000,-1.0000000000,0.0000000000,-0.0017453293,-0.0017453293,0.0991347015,3.1175071099,2.3928464045,-422,207,234
-0.0990000000,0.0230000000,-1.0000000000,-0.0017453293,0.0000000000,0.0000000000,0.0991347015,3.1175071099,2.3928464045,-415,208,234
-0.0990000000,0.0240000000,-1.0000000000,0.0000000000,-0.0017453293,0.0000000000,0.0991347015,3.1175071099,2.3928464045,-417,211,232
-0.0990000000,0.0240000000,-1.0000000000,0.0017453293,0.0000000000,0.0000000000,0.0991347015,3.1175071099,2.3928464045,-417,206,234
-0.0990000000,0.0240000000,-1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0991347015,3.1175071099,2.3928464045,-416,211,234
-0.0990000000,0.0240000000,-1.0000000000,0.0000000000,0.0017453293,0.0000000000,0.0991347015,3.1175071099,2.3928464045,-418,209,234
-0.0990000000,0.0240000000,-1.0010000000,0.0000000000,0.0000000000,-0.0017453293,0.0991347015,3.1175071099,2.3928464045,-415,206,233
-0.0990000000,0.0240000000,-1.0010000000,0.0017453293,0.0000000000,0.0017453293,0.0991347015,3.1175071099,2.3928464045,-419,209,233
-0.0990000000,0.0250000000,-1.0010000000,-0.0034906585,0.0000000000,0.0000000000,0.0991347015,3.1175071099,2.3928464045,-417,205,237
-0.0990000000,0.0250000000,-1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0991347015,3.1175071099,2.3928464045,-418,206,235
-0.0990000000,0.0240000000,-1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0991347015,3.1175071099,2.3928464045,-418,206,232
-0.0990000000,0.0240000000,-1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0991347015,3.1175071099,2.3928464045,-415,206,234
-0.0990000000,0.0240000000,-1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0991347015,3.1175071099,2.3928464045,-421,208,233
-0.0980000000,0.0230000000,-1.0000000000,0.0000000000,-0.0017453293,0.0017453293,0.0991347015,3.1175071099,2.3928464045,-422,209,233
-0.0980000000,0.0230000000,-1.0010000000,0.0000000000,-0.0017453293,0.0000000000,0.0991347015,3.1175071099,2.3928464045,-417,208,232
-0.0990000000,0.0230000000,-1.0000000000,0.0000000000,0.0017453293,0.0000000000,0.0991347015,3.1175071099,2.3928464045,-418,211,234
-0.0990000000,0.0240000000,-1.0000000000,-0.0017453293,0.0000000000,0.0000000000,0.0989601686,3.1175071099,2.3928464045,-417,208,231
